query_sequence	go_id	go_term	category
MSTRG.15192.2	GO:0044444	obsolete cytoplasmic part	cellular_component
MSTRG.15192.2	GO:0044464	obsolete cell part	cellular_component
MSTRG.15192.2	GO:0051179	localization	biological_process
MSTRG.15192.2	GO:0051234	establishment of localization	biological_process
MSTRG.15192.2	GO:0071702	organic substance transport	biological_process
MSTRG.15007.2	GO:0009244	lipopolysaccharide core region biosynthetic process	biological_process
MSTRG.15007.2	GO:0016757	glycosyltransferase activity	molecular_function
MSTRG.16115.1	GO:0000018	regulation of DNA recombination	biological_process
MSTRG.16115.1	GO:0000724	double-strand break repair via homologous recombination	biological_process
MSTRG.16115.1	GO:0000725	recombinational repair	biological_process
MSTRG.16115.1	GO:0000726	obsolete non-recombinational repair	biological_process
MSTRG.16115.1	GO:0002200	somatic diversification of immune receptors	biological_process
MSTRG.16115.1	GO:0002376	immune system process	biological_process
MSTRG.16115.1	GO:0002377	immunoglobulin production	biological_process
MSTRG.16115.1	GO:0002440	production of molecular mediator of immune response	biological_process
MSTRG.16115.1	GO:0002520	immune system development	biological_process
MSTRG.16115.1	GO:0002566	somatic diversification of immune receptors via somatic mutation	biological_process
MSTRG.16115.1	GO:0003674	molecular_function	molecular_function
MSTRG.16115.1	GO:0003676	nucleic acid binding	molecular_function
MSTRG.16115.1	GO:0003677	DNA binding	molecular_function
MSTRG.16115.1	GO:0003682	chromatin binding	molecular_function
MSTRG.16115.1	GO:0003684	damaged DNA binding	molecular_function
MSTRG.16115.1	GO:0003824	catalytic activity	molecular_function
MSTRG.16115.1	GO:0003887	DNA-directed DNA polymerase activity	molecular_function
MSTRG.16115.1	GO:0004518	nuclease activity	molecular_function
MSTRG.16115.1	GO:0004527	exonuclease activity	molecular_function
MSTRG.16115.1	GO:0005488	binding	molecular_function
MSTRG.16115.1	GO:0005515	protein binding	molecular_function
MSTRG.16115.1	GO:0005575	cellular_component	cellular_component
MSTRG.16115.1	GO:0005622	intracellular anatomical structure	cellular_component
MSTRG.16115.1	GO:0005623	obsolete cell	cellular_component
MSTRG.16115.1	GO:0005634	nucleus	cellular_component
MSTRG.16115.1	GO:0005654	nucleoplasm	cellular_component
MSTRG.16115.1	GO:0005737	cytoplasm	cellular_component
MSTRG.16115.1	GO:0006139	nucleobase-containing compound metabolic process	biological_process
MSTRG.16115.1	GO:0006259	DNA metabolic process	biological_process
MSTRG.16115.1	GO:0006260	DNA replication	biological_process
MSTRG.16115.1	GO:0006261	DNA-templated DNA replication	biological_process
MSTRG.16115.1	GO:0006281	DNA repair	biological_process
MSTRG.16115.1	GO:0006282	regulation of DNA repair	biological_process
MSTRG.16115.1	GO:0006284	base-excision repair	biological_process
MSTRG.16115.1	GO:0006302	double-strand break repair	biological_process
MSTRG.16115.1	GO:0006303	double-strand break repair via nonhomologous end joining	biological_process
MSTRG.16115.1	GO:0006310	DNA recombination	biological_process
MSTRG.16115.1	GO:0006725	cellular aromatic compound metabolic process	biological_process
MSTRG.16115.1	GO:0006807	nitrogen compound metabolic process	biological_process
MSTRG.16115.1	GO:0006950	response to stress	biological_process
MSTRG.16115.1	GO:0006974	DNA damage response	biological_process
MSTRG.16115.1	GO:0007275	multicellular organism development	biological_process
MSTRG.16115.1	GO:0008094	ATP-dependent activity, acting on DNA	molecular_function
MSTRG.16115.1	GO:0008150	biological_process	biological_process
MSTRG.16115.1	GO:0008152	metabolic process	biological_process
MSTRG.16115.1	GO:0008408	3'-5' exonuclease activity	molecular_function
MSTRG.16115.1	GO:0008409	5'-3' exonuclease activity	molecular_function
MSTRG.16115.1	GO:0009058	biosynthetic process	biological_process
MSTRG.16115.1	GO:0009059	macromolecule biosynthetic process	biological_process
MSTRG.16115.1	GO:0009314	response to radiation	biological_process
MSTRG.16115.1	GO:0009416	response to light stimulus	biological_process
MSTRG.16115.1	GO:0009628	response to abiotic stimulus	biological_process
MSTRG.16115.1	GO:0009639	response to red or far red light	biological_process
MSTRG.16115.1	GO:0009640	photomorphogenesis	biological_process
MSTRG.16115.1	GO:0009653	anatomical structure morphogenesis	biological_process
MSTRG.16115.1	GO:0009791	post-embryonic development	biological_process
MSTRG.16115.1	GO:0009888	tissue development	biological_process
MSTRG.16115.1	GO:0009892	negative regulation of metabolic process	biological_process
MSTRG.16115.1	GO:0009933	meristem structural organization	biological_process
MSTRG.16115.1	GO:0009987	cellular process	biological_process
MSTRG.16115.1	GO:0010468	regulation of gene expression	biological_process
MSTRG.16115.1	GO:0010564	regulation of cell cycle process	biological_process
MSTRG.16115.1	GO:0010569	regulation of double-strand break repair via homologous recombination	biological_process
MSTRG.16115.1	GO:0010605	negative regulation of macromolecule metabolic process	biological_process
MSTRG.16115.1	GO:0016043	cellular component organization	biological_process
MSTRG.16115.1	GO:0016445	somatic diversification of immunoglobulins	biological_process
MSTRG.16115.1	GO:0016446	somatic hypermutation of immunoglobulin genes	biological_process
MSTRG.16115.1	GO:0016462	pyrophosphatase activity	molecular_function
MSTRG.16115.1	GO:0016740	transferase activity	molecular_function
MSTRG.16115.1	GO:0016772	transferase activity, transferring phosphorus-containing groups	molecular_function
MSTRG.16115.1	GO:0016779	nucleotidyltransferase activity	molecular_function
MSTRG.16115.1	GO:0016787	hydrolase activity	molecular_function
MSTRG.16115.1	GO:0016788	hydrolase activity, acting on ester bonds	molecular_function
MSTRG.16115.1	GO:0016817	hydrolase activity, acting on acid anhydrides	molecular_function
MSTRG.16115.1	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	molecular_function
MSTRG.16115.1	GO:0016829	lyase activity	molecular_function
MSTRG.16115.1	GO:0016835	carbon-oxygen lyase activity	molecular_function
MSTRG.16115.1	GO:0016887	ATP hydrolysis activity	molecular_function
MSTRG.16115.1	GO:0017111	ribonucleoside triphosphate phosphatase activity	molecular_function
MSTRG.16115.1	GO:0018130	heterocycle biosynthetic process	biological_process
MSTRG.16115.1	GO:0019219	regulation of nucleobase-containing compound metabolic process	biological_process
MSTRG.16115.1	GO:0019222	regulation of metabolic process	biological_process
MSTRG.16115.1	GO:0019438	aromatic compound biosynthetic process	biological_process
MSTRG.16115.1	GO:0022607	cellular component assembly	biological_process
MSTRG.16115.1	GO:0031323	regulation of cellular metabolic process	biological_process
MSTRG.16115.1	GO:0031324	negative regulation of cellular metabolic process	biological_process
MSTRG.16115.1	GO:0031974	membrane-enclosed lumen	cellular_component
MSTRG.16115.1	GO:0031981	nuclear lumen	cellular_component
MSTRG.16115.1	GO:0032501	multicellular organismal process	biological_process
MSTRG.16115.1	GO:0032502	developmental process	biological_process
MSTRG.16115.1	GO:0033554	cellular response to stress	biological_process
MSTRG.16115.1	GO:0034061	DNA polymerase activity	molecular_function
MSTRG.16115.1	GO:0034641	cellular nitrogen compound metabolic process	biological_process
MSTRG.16115.1	GO:0034645	obsolete cellular macromolecule biosynthetic process	biological_process
MSTRG.16115.1	GO:0034654	nucleobase-containing compound biosynthetic process	biological_process
MSTRG.16115.1	GO:0042802	identical protein binding	molecular_function
MSTRG.16115.1	GO:0043170	macromolecule metabolic process	biological_process
MSTRG.16115.1	GO:0043226	organelle	cellular_component
MSTRG.16115.1	GO:0043227	membrane-bounded organelle	cellular_component
MSTRG.16115.1	GO:0043229	intracellular organelle	cellular_component
MSTRG.16115.1	GO:0043231	intracellular membrane-bounded organelle	cellular_component
MSTRG.16115.1	GO:0043233	organelle lumen	cellular_component
MSTRG.16115.1	GO:0043933	protein-containing complex organization	biological_process
MSTRG.16115.1	GO:0044085	cellular component biogenesis	biological_process
MSTRG.16115.1	GO:0044237	cellular metabolic process	biological_process
MSTRG.16115.1	GO:0044238	primary metabolic process	biological_process
MSTRG.16115.1	GO:0044249	cellular biosynthetic process	biological_process
MSTRG.16115.1	GO:0044260	obsolete cellular macromolecule metabolic process	biological_process
MSTRG.16115.1	GO:0044271	cellular nitrogen compound biosynthetic process	biological_process
MSTRG.16115.1	GO:0044422	obsolete organelle part	cellular_component
MSTRG.16115.1	GO:0044424	obsolete intracellular part	cellular_component
MSTRG.16115.1	GO:0044428	obsolete nuclear part	cellular_component
MSTRG.16115.1	GO:0044446	obsolete intracellular organelle part	cellular_component
MSTRG.16115.1	GO:0044464	obsolete cell part	cellular_component
MSTRG.16115.1	GO:0045738	negative regulation of DNA repair	biological_process
MSTRG.16115.1	GO:0045910	negative regulation of DNA recombination	biological_process
MSTRG.16115.1	GO:0045934	negative regulation of nucleobase-containing compound metabolic process	biological_process
MSTRG.16115.1	GO:0046483	heterocycle metabolic process	biological_process
MSTRG.16115.1	GO:0048507	meristem development	biological_process
MSTRG.16115.1	GO:0048519	negative regulation of biological process	biological_process
MSTRG.16115.1	GO:0048523	negative regulation of cellular process	biological_process
MSTRG.16115.1	GO:0048532	anatomical structure arrangement	biological_process
MSTRG.16115.1	GO:0048583	regulation of response to stimulus	biological_process
MSTRG.16115.1	GO:0048585	negative regulation of response to stimulus	biological_process
MSTRG.16115.1	GO:0048731	system development	biological_process
MSTRG.16115.1	GO:0048856	anatomical structure development	biological_process
MSTRG.16115.1	GO:0050789	regulation of biological process	biological_process
MSTRG.16115.1	GO:0050793	regulation of developmental process	biological_process
MSTRG.16115.1	GO:0050794	regulation of cellular process	biological_process
MSTRG.16115.1	GO:0050896	response to stimulus	biological_process
MSTRG.16115.1	GO:0051052	regulation of DNA metabolic process	biological_process
MSTRG.16115.1	GO:0051053	negative regulation of DNA metabolic process	biological_process
MSTRG.16115.1	GO:0051171	regulation of nitrogen compound metabolic process	biological_process
MSTRG.16115.1	GO:0051172	negative regulation of nitrogen compound metabolic process	biological_process
MSTRG.16115.1	GO:0051239	regulation of multicellular organismal process	biological_process
MSTRG.16115.1	GO:0051259	protein complex oligomerization	biological_process
MSTRG.16115.1	GO:0051260	protein homooligomerization	biological_process
MSTRG.16115.1	GO:0051301	cell division	biological_process
MSTRG.16115.1	GO:0051575	5'-deoxyribose-5-phosphate lyase activity	molecular_function
MSTRG.16115.1	GO:0051716	cellular response to stimulus	biological_process
MSTRG.16115.1	GO:0051726	regulation of cell cycle	biological_process
MSTRG.16115.1	GO:0060255	regulation of macromolecule metabolic process	biological_process
MSTRG.16115.1	GO:0065003	protein-containing complex assembly	biological_process
MSTRG.16115.1	GO:0065007	biological regulation	biological_process
MSTRG.16115.1	GO:0070013	intracellular organelle lumen	cellular_component
MSTRG.16115.1	GO:0071704	organic substance metabolic process	biological_process
MSTRG.16115.1	GO:0071840	cellular component organization or biogenesis	biological_process
MSTRG.16115.1	GO:0071897	DNA biosynthetic process	biological_process
MSTRG.16115.1	GO:0080090	regulation of primary metabolic process	biological_process
MSTRG.16115.1	GO:0080134	regulation of response to stress	biological_process
MSTRG.16115.1	GO:0080135	regulation of cellular response to stress	biological_process
MSTRG.16115.1	GO:0090304	nucleic acid metabolic process	biological_process
MSTRG.16115.1	GO:0090305	nucleic acid phosphodiester bond hydrolysis	biological_process
MSTRG.16115.1	GO:0097159	organic cyclic compound binding	molecular_function
MSTRG.16115.1	GO:0097681	double-strand break repair via alternative nonhomologous end joining	biological_process
MSTRG.16115.1	GO:0140097	catalytic activity, acting on DNA	molecular_function
MSTRG.16115.1	GO:1901360	organic cyclic compound metabolic process	biological_process
MSTRG.16115.1	GO:1901362	organic cyclic compound biosynthetic process	biological_process
MSTRG.16115.1	GO:1901363	heterocyclic compound binding	molecular_function
MSTRG.16115.1	GO:1901576	organic substance biosynthetic process	biological_process
MSTRG.16115.1	GO:1901987	regulation of cell cycle phase transition	biological_process
MSTRG.16115.1	GO:1902749	regulation of cell cycle G2/M phase transition	biological_process
MSTRG.16115.1	GO:1990067	intrachromosomal DNA recombination	biological_process
MSTRG.16115.1	GO:2000011	regulation of adaxial/abaxial pattern formation	biological_process
MSTRG.16115.1	GO:2000026	regulation of multicellular organismal development	biological_process
MSTRG.16115.1	GO:2000042	negative regulation of double-strand break repair via homologous recombination	biological_process
MSTRG.16115.1	GO:2000779	regulation of double-strand break repair	biological_process
MSTRG.16115.1	GO:2000780	negative regulation of double-strand break repair	biological_process
MSTRG.16115.1	GO:2001020	obsolete regulation of response to DNA damage stimulus	biological_process
MSTRG.16115.1	GO:2001021	obsolete negative regulation of response to DNA damage stimulus	biological_process
MSTRG.15984.1	GO:0003674	molecular_function	molecular_function
MSTRG.15984.1	GO:0003824	catalytic activity	molecular_function
MSTRG.15984.1	GO:0004015	adenosylmethionine-8-amino-7-oxononanoate transaminase activity	molecular_function
MSTRG.15984.1	GO:0004141	dethiobiotin synthase activity	molecular_function
MSTRG.15984.1	GO:0005575	cellular_component	cellular_component
MSTRG.15984.1	GO:0005622	intracellular anatomical structure	cellular_component
MSTRG.15984.1	GO:0005623	obsolete cell	cellular_component
MSTRG.15984.1	GO:0005737	cytoplasm	cellular_component
MSTRG.15984.1	GO:0005739	mitochondrion	cellular_component
MSTRG.15984.1	GO:0006082	organic acid metabolic process	biological_process
MSTRG.15984.1	GO:0006732	obsolete coenzyme metabolic process	biological_process
MSTRG.15984.1	GO:0006766	vitamin metabolic process	biological_process
MSTRG.15984.1	GO:0006767	water-soluble vitamin metabolic process	biological_process
MSTRG.15984.1	GO:0006768	biotin metabolic process	biological_process
MSTRG.15984.1	GO:0006790	sulfur compound metabolic process	biological_process
MSTRG.15984.1	GO:0006807	nitrogen compound metabolic process	biological_process
MSTRG.15984.1	GO:0008150	biological_process	biological_process
MSTRG.15984.1	GO:0008152	metabolic process	biological_process
MSTRG.15984.1	GO:0008483	transaminase activity	molecular_function
MSTRG.15984.1	GO:0009058	biosynthetic process	biological_process
MSTRG.15984.1	GO:0009102	biotin biosynthetic process	biological_process
MSTRG.15984.1	GO:0009108	obsolete coenzyme biosynthetic process	biological_process
MSTRG.15984.1	GO:0009110	vitamin biosynthetic process	biological_process
MSTRG.15984.1	GO:0009987	cellular process	biological_process
MSTRG.15984.1	GO:0016053	organic acid biosynthetic process	biological_process
MSTRG.15984.1	GO:0016740	transferase activity	molecular_function
MSTRG.15984.1	GO:0016769	transferase activity, transferring nitrogenous groups	molecular_function
MSTRG.15984.1	GO:0016874	ligase activity	molecular_function
MSTRG.15984.1	GO:0016879	ligase activity, forming carbon-nitrogen bonds	molecular_function
